"resp.id","ques","alt","chid","Duration","Rent","Type","Roommates","Commute","Bathroom","Parking","Choice"
90,11,"A",1613,783,"1000","Apartment","3","20","Private","No",0
90,11,"B",1613,783,"1000","Apartment","3","20","Private","Yes",1
90,11,"C",1613,783,"600","House","2","5","Private","No",0
90,12,"A",1614,783,"1000","House","3","45","Shared","Yes",0
90,12,"B",1614,783,"600","Apartment","3","45","Shared","No",0
90,12,"C",1614,783,"600","Apartment","1","20","Private","No",1
90,13,"A",1615,783,"800","Apartment","3","20","Private","No",0
90,13,"B",1615,783,"800","House","3","5","Shared","No",0
90,13,"C",1615,783,"1000","Apartment","1","20","Private","No",1
90,14,"A",1616,783,"800","Townhouse","1","5","Shared","No",0
90,14,"B",1616,783,"600","House","1","20","Private","No",0
90,14,"C",1616,783,"1000","Apartment","2","5","Shared","No",1
90,15,"A",1617,783,"600","Townhouse","2","5","Shared","No",0
90,15,"B",1617,783,"800","Townhouse","3","45","Shared","No",0
90,15,"C",1617,783,"600","Townhouse","1","5","Private","Yes",1
90,16,"A",1618,783,"800","Townhouse","2","45","Shared","No",0
90,16,"B",1618,783,"600","House","2","5","Private","Yes",1
90,16,"C",1618,783,"1000","Townhouse","2","45","Private","No",0
90,17,"A",1619,783,"600","Townhouse","3","45","Private","Yes",0
90,17,"B",1619,783,"800","Townhouse","3","5","Private","No",0
90,17,"C",1619,783,"1000","House","3","20","Shared","No",1
90,18,"A",1620,783,"1000","Townhouse","2","45","Private","No",1
90,18,"B",1620,783,"600","Apartment","3","5","Shared","Yes",0
90,18,"C",1620,783,"1000","Apartment","3","20","Private","Yes",0
92,1,"A",1639,235,"800","Townhouse","3","5","Shared","Yes",1
92,1,"B",1639,235,"800","Townhouse","1","20","Shared","No",0
92,1,"C",1639,235,"800","Apartment","3","20","Private","Yes",0
92,2,"A",1640,235,"600","Townhouse","3","5","Private","No",0
92,2,"B",1640,235,"800","Apartment","1","45","Private","No",1
92,2,"C",1640,235,"1000","House","3","45","Shared","No",0
92,3,"A",1641,235,"600","House","2","45","Private","No",0
92,3,"B",1641,235,"800","House","3","5","Private","No",0
92,3,"C",1641,235,"800","Townhouse","3","5","Private","No",1
92,4,"A",1642,235,"600","House","1","20","Private","No",0
92,4,"B",1642,235,"1000","Apartment","2","20","Private","No",1
92,4,"C",1642,235,"800","House","2","20","Shared","No",0
92,5,"A",1643,235,"800","Townhouse","3","20","Shared","Yes",1
92,5,"B",1643,235,"600","House","1","20","Shared","No",0
92,5,"C",1643,235,"1000","Townhouse","2","5","Shared","No",0
92,6,"A",1644,235,"1000","Apartment","3","45","Private","No",1
92,6,"B",1644,235,"600","Apartment","2","20","Private","No",0
92,6,"C",1644,235,"1000","Townhouse","3","45","Shared","No",0
92,7,"A",1645,235,"600","Townhouse","1","45","Shared","No",0
92,7,"B",1645,235,"800","Apartment","3","45","Shared","No",0
92,7,"C",1645,235,"600","House","2","45","Private","No",1
92,8,"A",1646,235,"600","House","1","20","Shared","Yes",1
92,8,"B",1646,235,"1000","Townhouse","2","5","Shared","No",0
92,8,"C",1646,235,"800","Apartment","3","5","Shared","No",0
92,9,"A",1647,235,"1000","Townhouse","2","20","Private","No",0
92,9,"B",1647,235,"1000","Townhouse","3","20","Shared","Yes",0
92,9,"C",1647,235,"1000","House","2","45","Shared","Yes",1
92,10,"A",1648,235,"1000","Apartment","1","45","Private","No",1
92,10,"B",1648,235,"600","Townhouse","2","45","Shared","Yes",0
92,10,"C",1648,235,"800","Apartment","2","45","Shared","No",0
92,11,"A",1649,235,"1000","Apartment","1","20","Shared","Yes",0
92,11,"B",1649,235,"600","Townhouse","2","20","Private","Yes",1
92,11,"C",1649,235,"800","Apartment","1","45","Private","Yes",0
92,12,"A",1650,235,"800","House","1","5","Shared","No",0
92,12,"B",1650,235,"800","House","2","45","Shared","Yes",0
92,12,"C",1650,235,"600","Townhouse","1","20","Shared","Yes",1
92,13,"A",1651,235,"800","Apartment","2","45","Shared","No",1
92,13,"B",1651,235,"1000","Apartment","3","5","Private","Yes",0
92,13,"C",1651,235,"800","Apartment","2","20","Shared","Yes",0
92,14,"A",1652,235,"800","House","3","5","Shared","Yes",0
92,14,"B",1652,235,"1000","House","1","20","Shared","No",1
92,14,"C",1652,235,"800","House","2","20","Private","No",0
92,15,"A",1653,235,"600","Apartment","1","20","Private","Yes",0
92,15,"B",1653,235,"600","Townhouse","1","45","Private","No",1
92,15,"C",1653,235,"600","Townhouse","1","45","Shared","Yes",0
92,16,"A",1654,235,"1000","Apartment","1","45","Private","Yes",0
92,16,"B",1654,235,"600","Apartment","1","20","Private","Yes",0
92,16,"C",1654,235,"600","Apartment","3","5","Private","Yes",1
92,17,"A",1655,235,"600","Townhouse","2","5","Shared","Yes",0
92,17,"B",1655,235,"1000","Apartment","3","45","Shared","Yes",1
92,17,"C",1655,235,"800","House","3","20","Private","Yes",0
92,18,"A",1656,235,"600","Apartment","2","45","Shared","No",0
92,18,"B",1656,235,"800","Townhouse","2","5","Shared","No",1
92,18,"C",1656,235,"800","Townhouse","3","5","Private","No",0
93,1,"A",1657,353,"600","Apartment","3","45","Shared","No",0
93,1,"B",1657,353,"800","Apartment","1","20","Shared","No",1
93,1,"C",1657,353,"1000","House","1","5","Shared","No",0
93,2,"A",1658,353,"800","House","1","5","Shared","Yes",0
93,2,"B",1658,353,"1000","House","1","5","Shared","No",1
93,2,"C",1658,353,"600","Apartment","3","20","Shared","No",0
93,3,"A",1659,353,"1000","Townhouse","3","5","Shared","No",0
93,3,"B",1659,353,"1000","Apartment","1","5","Private","Yes",1
93,3,"C",1659,353,"600","House","3","5","Shared","No",0
93,4,"A",1660,353,"1000","House","3","20","Private","Yes",1
93,4,"B",1660,353,"600","House","3","5","Shared","No",0
93,4,"C",1660,353,"800","Townhouse","1","45","Shared","No",0
93,5,"A",1661,353,"1000","House","2","20","Private","No",0
93,5,"B",1661,353,"600","Apartment","3","45","Private","Yes",0
93,5,"C",1661,353,"1000","Apartment","1","5","Shared","No",1
93,6,"A",1662,353,"600","Townhouse","2","45","Private","No",0
93,6,"B",1662,353,"1000","House","2","5","Shared","Yes",1
93,6,"C",1662,353,"600","Apartment","2","20","Shared","No",0
93,7,"A",1663,353,"600","Townhouse","1","45","Shared","Yes",1
93,7,"B",1663,353,"800","House","3","45","Private","Yes",0
93,7,"C",1663,353,"800","House","1","45","Private","No",0
93,8,"A",1664,353,"800","Townhouse","2","20","Private","Yes",0
93,8,"B",1664,353,"800","House","2","45","Shared","Yes",0
93,8,"C",1664,353,"600","Apartment","3","5","Private","No",1
93,9,"A",1665,353,"800","Apartment","1","45","Private","No",0
93,9,"B",1665,353,"800","Apartment","2","45","Shared","No",1
93,9,"C",1665,353,"600","Townhouse","3","5","Shared","Yes",0
93,10,"A",1666,353,"600","Townhouse","3","45","Shared","Yes",1
93,10,"B",1666,353,"600","Townhouse","2","20","Shared","Yes",0
93,10,"C",1666,353,"1000","House","1","5","Shared","No",0
93,11,"A",1667,353,"1000","House","3","20","Shared","Yes",0
93,11,"B",1667,353,"600","Apartment","3","5","Private","No",1
93,11,"C",1667,353,"600","House","2","45","Private","Yes",0
93,12,"A",1668,353,"800","Townhouse","2","20","Private","Yes",0
93,12,"B",1668,353,"600","Townhouse","3","5","Shared","Yes",1
93,12,"C",1668,353,"800","House","1","5","Shared","Yes",0
93,13,"A",1669,353,"600","House","2","5","Private","Yes",0
93,13,"B",1669,353,"800","House","2","45","Private","Yes",0
93,13,"C",1669,353,"800","House","1","20","Private","Yes",1
93,14,"A",1670,353,"800","Apartment","1","20","Private","Yes",0
93,14,"B",1670,353,"600","House","3","45","Private","No",0
93,14,"C",1670,353,"600","Apartment","2","20","Shared","Yes",1
93,15,"A",1671,353,"1000","Townhouse","2","5","Shared","No",0
93,15,"B",1671,353,"600","Townhouse","1","5","Shared","No",0
93,15,"C",1671,353,"600","House","3","45","Shared","Yes",1
93,16,"A",1672,353,"600","Townhouse","1","5","Shared","Yes",0
93,16,"B",1672,353,"600","Apartment","2","45","Private","Yes",0
93,16,"C",1672,353,"600","Apartment","2","5","Shared","No",1
93,17,"A",1673,353,"600","House","2","45","Private","Yes",0
93,17,"B",1673,353,"600","House","3","45","Private","Yes",0
93,17,"C",1673,353,"800","Apartment","3","5","Shared","Yes",1
93,18,"A",1674,353,"1000","House","1","45","Shared","No",0
93,18,"B",1674,353,"600","Apartment","2","20","Shared","Yes",1
93,18,"C",1674,353,"1000","Townhouse","2","20","Private","No",0
94,1,"A",1675,787,"800","Apartment","2","5","Private","No",1
94,1,"B",1675,787,"800","House","1","45","Shared","No",0
94,1,"C",1675,787,"1000","Apartment","3","45","Shared","Yes",0
94,2,"A",1676,787,"600","Townhouse","3","45","Private","No",0
94,2,"B",1676,787,"600","Townhouse","2","45","Shared","Yes",0
94,2,"C",1676,787,"800","Townhouse","1","20","Shared","No",1
94,3,"A",1677,787,"600","Townhouse","1","45","Shared","No",0
94,3,"B",1677,787,"800","Apartment","2","45","Private","No",0
94,3,"C",1677,787,"1000","Apartment","2","20","Shared","Yes",1
94,4,"A",1678,787,"1000","Apartment","1","45","Shared","No",0
94,4,"B",1678,787,"600","Townhouse","3","45","Shared","No",1
94,4,"C",1678,787,"1000","Townhouse","2","45","Shared","No",0
94,5,"A",1679,787,"600","House","2","45","Shared","No",1
94,5,"B",1679,787,"600","Apartment","1","20","Private","Yes",0
94,5,"C",1679,787,"800","House","2","45","Shared","No",0
94,6,"A",1680,787,"1000","House","3","45","Private","No",0
94,6,"B",1680,787,"600","Apartment","1","20","Shared","No",0
94,6,"C",1680,787,"1000","Apartment","1","45","Private","No",1
94,7,"A",1681,787,"800","House","2","5","Private","No",0
94,7,"B",1681,787,"600","Townhouse","3","45","Private","Yes",0
94,7,"C",1681,787,"800","Townhouse","3","5","Shared","No",1
94,8,"A",1682,787,"1000","Apartment","3","5","Shared","Yes",0
94,8,"B",1682,787,"600","Apartment","1","5","Shared","No",0
94,8,"C",1682,787,"1000","House","1","45","Shared","No",1
94,9,"A",1683,787,"800","House","3","20","Shared","No",0
94,9,"B",1683,787,"1000","Townhouse","1","20","Private","No",1
94,9,"C",1683,787,"600","Apartment","3","45","Shared","Yes",0
94,10,"A",1684,787,"600","Apartment","3","20","Private","Yes",0
94,10,"B",1684,787,"600","Townhouse","2","20","Private","No",0
94,10,"C",1684,787,"600","Townhouse","2","5","Private","No",1
94,11,"A",1685,787,"800","Apartment","2","45","Shared","No",0
94,11,"B",1685,787,"600","Townhouse","3","20","Private","Yes",0
94,11,"C",1685,787,"1000","Townhouse","3","5","Shared","Yes",1
94,12,"A",1686,787,"1000","Apartment","2","20","Private","No",0
94,12,"B",1686,787,"600","House","1","5","Shared","No",1
94,12,"C",1686,787,"600","Apartment","2","20","Shared","Yes",0
94,13,"A",1687,787,"600","House","2","20","Shared","No",1
94,13,"B",1687,787,"800","Apartment","3","20","Shared","Yes",0
94,13,"C",1687,787,"600","Townhouse","1","5","Shared","Yes",0
94,14,"A",1688,787,"600","House","3","5","Private","No",1
94,14,"B",1688,787,"1000","House","2","5","Private","No",0
94,14,"C",1688,787,"800","Apartment","3","45","Shared","Yes",0
94,15,"A",1689,787,"1000","Apartment","2","45","Shared","No",0
94,15,"B",1689,787,"600","Townhouse","1","20","Shared","No",0
94,15,"C",1689,787,"1000","Apartment","3","20","Private","No",1
94,16,"A",1690,787,"600","Townhouse","2","20","Shared","No",1
94,16,"B",1690,787,"800","Townhouse","3","5","Private","Yes",0
94,16,"C",1690,787,"600","Townhouse","3","5","Private","Yes",0
94,17,"A",1691,787,"800","House","1","5","Shared","No",1
94,17,"B",1691,787,"800","Townhouse","3","20","Shared","No",0
94,17,"C",1691,787,"600","Townhouse","2","5","Shared","Yes",0
94,18,"A",1692,787,"800","Townhouse","2","5","Private","No",0
94,18,"B",1692,787,"1000","Apartment","3","5","Private","Yes",0
94,18,"C",1692,787,"600","Apartment","2","5","Private","Yes",1
95,1,"A",1693,432,"600","Apartment","3","5","Private","Yes",1
95,1,"B",1693,432,"800","Townhouse","2","20","Private","Yes",0
95,1,"C",1693,432,"600","House","2","45","Private","No",0
95,2,"A",1694,432,"1000","House","1","20","Private","Yes",1
95,2,"B",1694,432,"600","Townhouse","1","5","Private","Yes",0
95,2,"C",1694,432,"1000","House","1","20","Shared","Yes",0
95,3,"A",1695,432,"600","Apartment","3","5","Private","No",1
95,3,"B",1695,432,"600","Townhouse","3","20","Private","No",0
95,3,"C",1695,432,"800","House","1","20","Private","Yes",0
95,4,"A",1696,432,"1000","Townhouse","2","20","Private","Yes",1
95,4,"B",1696,432,"1000","Apartment","3","20","Shared","No",0
95,4,"C",1696,432,"600","House","1","45","Shared","No",0
95,5,"A",1697,432,"600","House","1","20","Private","No",0
95,5,"B",1697,432,"1000","Townhouse","3","20","Private","No",0
95,5,"C",1697,432,"1000","House","2","20","Private","No",1
95,6,"A",1698,432,"600","Townhouse","2","5","Shared","No",1
95,6,"B",1698,432,"800","Apartment","2","45","Private","No",0
95,6,"C",1698,432,"600","House","3","45","Private","No",0
95,7,"A",1699,432,"600","Townhouse","1","20","Shared","No",0
95,7,"B",1699,432,"800","Townhouse","2","5","Shared","No",1
95,7,"C",1699,432,"800","House","1","5","Shared","No",0
95,8,"A",1700,432,"1000","Townhouse","3","45","Private","No",1
95,8,"B",1700,432,"1000","Apartment","2","45","Shared","Yes",0
95,8,"C",1700,432,"800","Townhouse","2","45","Shared","Yes",0
95,9,"A",1701,432,"600","House","3","5","Shared","No",0
95,9,"B",1701,432,"1000","House","3","5","Shared","No",0
95,9,"C",1701,432,"1000","Townhouse","2","5","Shared","No",1
95,10,"A",1702,432,"800","Townhouse","1","5","Shared","No",0
95,10,"B",1702,432,"600","House","1","20","Private","No",1
95,10,"C",1702,432,"1000","Apartment","2","5","Private","No",0
95,11,"A",1703,432,"600","Apartment","2","5","Private","Yes",1
95,11,"B",1703,432,"800","Townhouse","2","20","Shared","No",0
95,11,"C",1703,432,"800","House","2","45","Private","No",0
95,12,"A",1704,432,"800","Townhouse","2","5","Shared","Yes",1
95,12,"B",1704,432,"600","House","3","20","Shared","Yes",0
95,12,"C",1704,432,"600","House","2","5","Shared","Yes",0
95,13,"A",1705,432,"600","Townhouse","3","5","Shared","No",0
95,13,"B",1705,432,"1000","Apartment","1","20","Private","No",1
95,13,"C",1705,432,"800","House","3","45","Private","Yes",0
95,14,"A",1706,432,"800","House","1","20","Shared","Yes",1
95,14,"B",1706,432,"800","Apartment","2","20","Private","Yes",0
95,14,"C",1706,432,"600","House","2","5","Private","No",0
95,15,"A",1707,432,"600","Apartment","3","5","Private","No",0
95,15,"B",1707,432,"800","House","1","20","Shared","Yes",1
95,15,"C",1707,432,"800","Apartment","3","5","Private","No",0
95,16,"A",1708,432,"800","Townhouse","1","20","Private","Yes",1
95,16,"B",1708,432,"800","Townhouse","1","5","Shared","No",0
95,16,"C",1708,432,"600","House","1","5","Shared","No",0
95,17,"A",1709,432,"600","Townhouse","1","5","Private","Yes",0
95,17,"B",1709,432,"800","Townhouse","3","5","Private","Yes",0
95,17,"C",1709,432,"600","Townhouse","3","20","Shared","Yes",1
95,18,"A",1710,432,"600","Apartment","1","45","Shared","No",1
95,18,"B",1710,432,"600","Apartment","1","45","Private","Yes",0
95,18,"C",1710,432,"800","Apartment","2","20","Private","No",0
96,1,"A",1711,351,"1000","Apartment","1","20","Private","No",1
96,1,"B",1711,351,"800","Apartment","1","45","Shared","Yes",0
96,1,"C",1711,351,"1000","Apartment","2","45","Private","Yes",0
96,2,"A",1712,351,"800","Townhouse","3","5","Private","Yes",0
96,2,"B",1712,351,"1000","House","2","20","Shared","Yes",0
96,2,"C",1712,351,"600","Townhouse","2","45","Private","No",1
96,3,"A",1713,351,"600","Apartment","2","5","Shared","No",1
96,3,"B",1713,351,"1000","House","3","20","Private","No",0
96,3,"C",1713,351,"600","House","2","20","Shared","Yes",0
96,4,"A",1714,351,"1000","House","3","45","Shared","No",0
96,4,"B",1714,351,"1000","House","2","20","Shared","Yes",0
96,4,"C",1714,351,"1000","Apartment","3","20","Shared","No",1
96,5,"A",1715,351,"600","Townhouse","3","45","Private","Yes",1
96,5,"B",1715,351,"600","Townhouse","2","5","Private","Yes",0
96,5,"C",1715,351,"1000","House","3","20","Shared","Yes",0
96,6,"A",1716,351,"1000","House","3","20","Shared","Yes",1
96,6,"B",1716,351,"600","Townhouse","3","45","Private","Yes",0
96,6,"C",1716,351,"800","Apartment","1","45","Private","No",0
96,7,"A",1717,351,"800","Townhouse","1","5","Private","Yes",0
96,7,"B",1717,351,"1000","Townhouse","3","20","Shared","Yes",0
96,7,"C",1717,351,"600","Apartment","2","20","Private","Yes",1
96,8,"A",1718,351,"1000","House","1","5","Private","Yes",0
96,8,"B",1718,351,"800","Townhouse","2","20","Private","No",0
96,8,"C",1718,351,"1000","Apartment","2","45","Private","No",1
96,9,"A",1719,351,"1000","House","1","5","Shared","No",1
96,9,"B",1719,351,"800","Townhouse","2","45","Shared","No",0
96,9,"C",1719,351,"800","House","3","20","Shared","Yes",0
96,10,"A",1720,351,"800","House","3","45","Shared","Yes",1
96,10,"B",1720,351,"600","House","3","5","Shared","No",0
96,10,"C",1720,351,"1000","Apartment","2","45","Shared","Yes",0
96,11,"A",1721,351,"600","House","3","45","Shared","Yes",0
96,11,"B",1721,351,"600","Apartment","2","20","Shared","No",0
96,11,"C",1721,351,"800","Apartment","3","45","Private","No",1
96,12,"A",1722,351,"600","Townhouse","2","5","Shared","Yes",0
96,12,"B",1722,351,"800","Townhouse","3","45","Private","Yes",1
96,12,"C",1722,351,"800","House","2","5","Private","No",0
96,13,"A",1723,351,"600","Townhouse","2","45","Shared","No",0
96,13,"B",1723,351,"1000","Apartment","3","20","Private","No",1
96,13,"C",1723,351,"800","Apartment","3","5","Private","No",0
96,14,"A",1724,351,"800","Apartment","2","5","Private","Yes",1
96,14,"B",1724,351,"1000","Apartment","2","5","Shared","No",0
96,14,"C",1724,351,"600","Apartment","3","45","Private","Yes",0
96,15,"A",1725,351,"600","Townhouse","2","20","Private","Yes",1
96,15,"B",1725,351,"800","House","3","20","Shared","Yes",0
96,15,"C",1725,351,"600","House","3","20","Private","No",0
96,16,"A",1726,351,"800","Apartment","2","45","Shared","Yes",1
96,16,"B",1726,351,"1000","Townhouse","2","45","Private","Yes",0
96,16,"C",1726,351,"600","Apartment","2","5","Shared","No",0
96,17,"A",1727,351,"600","House","1","45","Private","No",1
96,17,"B",1727,351,"600","Townhouse","3","45","Private","No",0
96,17,"C",1727,351,"600","Apartment","1","5","Private","No",0
96,18,"A",1728,351,"800","House","2","5","Shared","No",0
96,18,"B",1728,351,"1000","House","2","45","Shared","Yes",1
96,18,"C",1728,351,"1000","Townhouse","2","45","Private","No",0
97,1,"A",1729,414,"600","Apartment","3","20","Private","No",0
97,1,"B",1729,414,"1000","House","1","5","Shared","No",0
97,1,"C",1729,414,"1000","House","1","20","Private","Yes",1
97,2,"A",1730,414,"1000","House","2","20","Shared","Yes",1
97,2,"B",1730,414,"800","House","1","5","Shared","No",0
97,2,"C",1730,414,"1000","Townhouse","3","20","Shared","No",0
97,3,"A",1731,414,"600","House","3","20","Private","Yes",1
97,3,"B",1731,414,"1000","Townhouse","1","20","Private","No",0
97,3,"C",1731,414,"800","House","1","20","Private","Yes",0
97,4,"A",1732,414,"800","Apartment","3","20","Private","Yes",1
97,4,"B",1732,414,"1000","Apartment","2","20","Private","No",0
97,4,"C",1732,414,"600","Townhouse","3","5","Private","No",0
97,5,"A",1733,414,"800","Apartment","2","5","Shared","No",1
97,5,"B",1733,414,"1000","Townhouse","1","5","Private","Yes",0
97,5,"C",1733,414,"800","Townhouse","2","5","Private","Yes",0
97,6,"A",1734,414,"800","Apartment","2","45","Private","No",0
97,6,"B",1734,414,"600","Townhouse","3","20","Shared","Yes",0
97,6,"C",1734,414,"800","House","2","20","Shared","Yes",1
97,7,"A",1735,414,"1000","Townhouse","2","45","Private","No",0
97,7,"B",1735,414,"800","Townhouse","3","20","Private","No",1
97,7,"C",1735,414,"600","House","2","20","Private","Yes",0
97,8,"A",1736,414,"600","House","1","45","Shared","No",0
97,8,"B",1736,414,"600","House","2","45","Private","No",1
97,8,"C",1736,414,"800","House","2","20","Shared","No",0
97,9,"A",1737,414,"600","House","3","5","Private","No",1
97,9,"B",1737,414,"600","Townhouse","2","20","Shared","No",0
97,9,"C",1737,414,"1000","Townhouse","3","45","Shared","Yes",0
97,10,"A",1738,414,"800","Townhouse","2","45","Private","No",0
97,10,"B",1738,414,"1000","Townhouse","2","5","Shared","Yes",1
97,10,"C",1738,414,"800","Apartment","2","5","Private","No",0
97,11,"A",1739,414,"600","House","2","5","Private","Yes",0
97,11,"B",1739,414,"800","Townhouse","3","45","Private","Yes",1
97,11,"C",1739,414,"800","Apartment","2","5","Shared","No",0
97,12,"A",1740,414,"600","Apartment","2","5","Shared","Yes",0
97,12,"B",1740,414,"1000","Apartment","1","5","Shared","No",1
97,12,"C",1740,414,"800","House","2","5","Shared","Yes",0
97,13,"A",1741,414,"800","Townhouse","2","5","Private","No",0
97,13,"B",1741,414,"1000","House","1","45","Private","Yes",1
97,13,"C",1741,414,"600","Apartment","2","45","Private","Yes",0
97,14,"A",1742,414,"1000","House","3","5","Private","Yes",1
97,14,"B",1742,414,"1000","House","3","5","Shared","No",0
97,14,"C",1742,414,"600","Apartment","3","20","Private","Yes",0
97,15,"A",1743,414,"800","House","3","45","Shared","Yes",0
97,15,"B",1743,414,"1000","Apartment","3","45","Private","No",0
97,15,"C",1743,414,"800","House","3","20","Private","No",1
97,16,"A",1744,414,"800","Apartment","3","5","Private","Yes",0
97,16,"B",1744,414,"600","House","1","5","Private","No",1
97,16,"C",1744,414,"600","House","2","20","Shared","No",0
97,17,"A",1745,414,"800","Townhouse","2","45","Shared","No",1
97,17,"B",1745,414,"1000","Townhouse","2","5","Shared","No",0
97,17,"C",1745,414,"600","Apartment","2","45","Private","No",0
97,18,"A",1746,414,"600","Apartment","3","5","Private","Yes",0
97,18,"B",1746,414,"1000","Apartment","1","5","Shared","No",0
97,18,"C",1746,414,"600","House","1","20","Private","Yes",1
98,1,"A",1747,366,"600","Townhouse","1","45","Shared","Yes",0
98,1,"B",1747,366,"800","Apartment","1","5","Private","No",1
98,1,"C",1747,366,"800","Apartment","2","20","Shared","No",0
98,2,"A",1748,366,"1000","Townhouse","1","45","Shared","No",0
98,2,"B",1748,366,"1000","Apartment","2","5","Private","No",1
98,2,"C",1748,366,"1000","House","2","5","Shared","Yes",0
98,3,"A",1749,366,"600","House","1","45","Private","No",0
98,3,"B",1749,366,"800","Apartment","1","5","Shared","No",0
98,3,"C",1749,366,"800","House","1","20","Shared","Yes",1
98,4,"A",1750,366,"600","House","1","20","Shared","Yes",0
98,4,"B",1750,366,"800","Townhouse","1","45","Private","Yes",0
98,4,"C",1750,366,"800","Townhouse","2","20","Private","No",1
98,5,"A",1751,366,"600","Townhouse","1","45","Private","No",0
98,5,"B",1751,366,"800","House","1","5","Shared","No",1
98,5,"C",1751,366,"1000","Apartment","3","5","Private","No",0
98,6,"A",1752,366,"1000","Townhouse","1","5","Shared","No",0
98,6,"B",1752,366,"1000","Apartment","3","20","Shared","Yes",1
98,6,"C",1752,366,"1000","House","2","20","Shared","Yes",0
98,7,"A",1753,366,"1000","Apartment","3","5","Private","Yes",0
98,7,"B",1753,366,"1000","House","3","45","Shared","No",1
98,7,"C",1753,366,"600","Townhouse","1","20","Private","Yes",0
98,8,"A",1754,366,"600","Apartment","3","20","Private","Yes",0
98,8,"B",1754,366,"800","Apartment","3","5","Private","Yes",1
98,8,"C",1754,366,"600","House","1","45","Shared","Yes",0
98,9,"A",1755,366,"1000","Townhouse","2","5","Private","No",0
98,9,"B",1755,366,"1000","Townhouse","2","5","Private","Yes",0
98,9,"C",1755,366,"600","Apartment","2","20","Private","Yes",1
98,10,"A",1756,366,"600","Apartment","3","20","Private","No",0
98,10,"B",1756,366,"1000","Townhouse","1","45","Shared","No",1
98,10,"C",1756,366,"600","Townhouse","1","45","Shared","Yes",0
98,11,"A",1757,366,"800","Townhouse","3","5","Shared","No",0
98,11,"B",1757,366,"600","Apartment","3","5","Shared","Yes",1
98,11,"C",1757,366,"1000","Townhouse","1","5","Shared","No",0
98,12,"A",1758,366,"1000","Apartment","3","45","Shared","Yes",1
98,12,"B",1758,366,"1000","Townhouse","3","5","Shared","Yes",0
98,12,"C",1758,366,"1000","House","3","20","Private","Yes",0
98,13,"A",1759,366,"1000","House","2","20","Shared","No",0
98,13,"B",1759,366,"1000","Apartment","1","5","Private","No",1
98,13,"C",1759,366,"800","Townhouse","2","5","Shared","No",0
98,14,"A",1760,366,"1000","Apartment","1","45","Private","Yes",1
98,14,"B",1760,366,"800","Apartment","3","20","Private","No",0
98,14,"C",1760,366,"800","House","1","45","Shared","No",0
98,15,"A",1761,366,"1000","House","3","5","Private","No",0
98,15,"B",1761,366,"600","Apartment","1","5","Private","No",0
98,15,"C",1761,366,"600","House","3","20","Private","Yes",1
98,16,"A",1762,366,"800","Apartment","3","45","Shared","Yes",0
98,16,"B",1762,366,"800","Apartment","1","5","Private","Yes",1
98,16,"C",1762,366,"1000","House","2","5","Shared","No",0
98,17,"A",1763,366,"600","House","3","45","Private","Yes",0
98,17,"B",1763,366,"800","House","3","5","Private","Yes",0
98,17,"C",1763,366,"1000","Apartment","3","5","Private","Yes",1
98,18,"A",1764,366,"600","Apartment","3","45","Shared","Yes",1
98,18,"B",1764,366,"800","Apartment","1","45","Shared","Yes",0
98,18,"C",1764,366,"1000","Apartment","3","5","Shared","Yes",0
99,1,"A",1765,260,"800","Townhouse","1","5","Private","No",0
99,1,"B",1765,260,"800","Apartment","3","5","Private","Yes",1
99,1,"C",1765,260,"800","House","1","20","Private","Yes",0
99,2,"A",1766,260,"1000","Apartment","2","5","Shared","Yes",0
99,2,"B",1766,260,"600","Apartment","2","20","Shared","No",1
99,2,"C",1766,260,"800","Townhouse","1","5","Shared","Yes",0
99,3,"A",1767,260,"1000","Apartment","1","20","Shared","Yes",0
99,3,"B",1767,260,"800","Townhouse","3","5","Private","Yes",0
99,3,"C",1767,260,"1000","Townhouse","3","20","Private","Yes",1
99,4,"A",1768,260,"1000","Apartment","3","5","Private","Yes",0
99,4,"B",1768,260,"800","Apartment","2","20","Private","Yes",1
99,4,"C",1768,260,"600","House","2","5","Private","No",0
99,5,"A",1769,260,"600","Townhouse","2","5","Shared","No",0
99,5,"B",1769,260,"800","House","2","45","Shared","No",0
99,5,"C",1769,260,"1000","Townhouse","1","45","Shared","Yes",1
99,6,"A",1770,260,"1000","House","3","5","Shared","No",1
99,6,"B",1770,260,"600","Townhouse","2","45","Shared","Yes",0
99,6,"C",1770,260,"800","Townhouse","3","45","Private","Yes",0
99,7,"A",1771,260,"600","Apartment","3","45","Private","Yes",0
99,7,"B",1771,260,"1000","Apartment","3","5","Shared","Yes",1
99,7,"C",1771,260,"1000","Apartment","3","45","Private","No",0
99,8,"A",1772,260,"600","Apartment","3","20","Shared","No",0
99,8,"B",1772,260,"600","House","2","45","Shared","No",0
99,8,"C",1772,260,"1000","Apartment","2","45","Private","No",1
99,9,"A",1773,260,"600","Townhouse","2","20","Shared","No",1
99,9,"B",1773,260,"600","House","3","5","Private","No",0
99,9,"C",1773,260,"800","Townhouse","2","45","Shared","No",0
99,10,"A",1774,260,"600","Townhouse","3","20","Shared","No",0
99,10,"B",1774,260,"600","Apartment","1","20","Shared","No",0
99,10,"C",1774,260,"600","House","2","5","Private","Yes",1
99,11,"A",1775,260,"1000","House","2","5","Shared","No",0
99,11,"B",1775,260,"600","House","1","5","Private","No",1
99,11,"C",1775,260,"600","Apartment","2","20","Private","Yes",0
